FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
DL471,Southwest Airlines,DEN,ORD,03-01-2025 20:00,03-01-2025 20:00,0,None,03-01-2025,Minimal,On-time
AA807,Alaska Airlines,DFW,DEN,12-03-2025 12:30,12-03-2025 13:30,60,Weather,12-03-2025,Moderate,Delayed
DL978,Southwest Airlines,SFO,JFK,27-04-2025 12:30,27-04-2025 13:00,30,Crew,27-04-2025,Moderate,Delayed
DL549,Alaska Airlines,DEN,SEA,12-04-2025 01:30,12-04-2025 01:30,0,None,12-04-2025,Minimal,On-time
SW582,Alaska Airlines,SFO,DEN,02-04-2025 13:00,02-04-2025 13:00,0,None,02-04-2025,Minimal,On-time
JB167,United Airlines,SFO,PHX,05-04-2025 10:45,05-04-2025 10:50,5,Technical,05-04-2025,Minimal,Delayed
AS239,American Airlines,SFO,DFW,22-03-2025 09:30,22-03-2025 09:40,10,Technical,22-03-2025,Minimal,Delayed
AS886,Alaska Airlines,ATL,SEA,12-04-2025 10:45,12-04-2025 11:00,15,Crew,12-04-2025,Minimal,Delayed
JB946,United Airlines,ORD,DFW,11-01-2025 13:30,11-01-2025 15:00,90,Security,11-01-2025,Major impact,Delayed
AA671,Alaska Airlines,PHX,DFW,27-04-2025 02:45,27-04-2025 03:00,15,Weather,27-04-2025,Minimal,Delayed
SW714,United Airlines,ATL,LAX,17-02-2025 05:00,17-02-2025 08:00,180,Late Aircraft,17-02-2025,Missed connections,Delayed
SW221,Delta Air Lines,DFW,ORD,21-04-2025 08:30,21-04-2025 08:30,0,None,21-04-2025,Minimal,On-time
SW976,Delta Air Lines,PHX,DFW,16-04-2025 09:15,16-04-2025 10:45,90,Technical,16-04-2025,Major impact,Delayed
UA341,JetBlue Airways,SEA,DFW,17-02-2025 18:45,17-02-2025 20:45,120,Technical,17-02-2025,Missed connections,Delayed
SW803,Delta Air Lines,SFO,SEA,05-04-2025 19:30,05-04-2025 22:30,180,Weather,05-04-2025,Major impact,Delayed
DL582,United Airlines,PHX,JFK,01-01-2025 08:45,01-01-2025 10:15,90,Crew,01-01-2025,Major impact,Delayed
JB142,JetBlue Airways,ATL,DEN,22-01-2025 16:45,22-01-2025 16:45,0,None,22-01-2025,Minimal,On-time
DL191,United Airlines,MIA,SFO,19-01-2025 08:00,19-01-2025 08:15,15,Late Aircraft,19-01-2025,Minimal,Delayed
UA865,United Airlines,SFO,ORD,26-04-2025 08:30,26-04-2025 10:00,90,Technical,26-04-2025,Missed connections,Delayed
SW882,Delta Air Lines,MIA,SEA,07-01-2025 06:15,07-01-2025 06:30,15,Weather,07-01-2025,Minimal,Delayed
DL822,Southwest Airlines,SFO,LAX,25-04-2025 15:00,25-04-2025 18:00,180,Late Aircraft,25-04-2025,Missed connections,Delayed
AS987,Delta Air Lines,LAX,SFO,12-01-2025 06:30,12-01-2025 06:45,15,Security,12-01-2025,Minimal,Delayed
JB779,JetBlue Airways,DFW,JFK,09-03-2025 18:15,09-03-2025 18:25,10,Technical,09-03-2025,Minimal,Delayed
AS196,United Airlines,JFK,DEN,29-03-2025 21:00,29-03-2025 21:10,10,Crew,29-03-2025,Minimal,Delayed
AA571,Alaska Airlines,SEA,MIA,22-03-2025 08:00,22-03-2025 08:05,5,Security,22-03-2025,Minimal,Delayed
UA849,Alaska Airlines,PHX,ATL,28-01-2025 01:30,28-01-2025 01:35,5,Weather,28-01-2025,Minimal,Delayed
JB490,American Airlines,SFO,ORD,23-01-2025 07:45,23-01-2025 08:15,30,Technical,23-01-2025,Moderate,Delayed
SW391,Alaska Airlines,ATL,LAX,08-02-2025 15:45,08-02-2025 15:45,0,None,08-02-2025,Minimal,On-time
AS717,Delta Air Lines,DEN,LAX,17-04-2025 11:15,17-04-2025 12:45,90,Late Aircraft,17-04-2025,Missed connections,Delayed
SW192,Southwest Airlines,DEN,ATL,25-02-2025 20:45,25-02-2025 23:45,180,Crew,25-02-2025,Missed connections,Delayed
AS802,Alaska Airlines,ATL,MIA,09-03-2025 20:00,09-03-2025 21:30,90,Weather,09-03-2025,Missed connections,Delayed
DL800,United Airlines,DFW,PHX,24-02-2025 09:00,24-02-2025 09:05,5,Security,24-02-2025,Minimal,Delayed
SW522,American Airlines,SEA,ORD,15-02-2025 08:00,,,Late Aircraft,15-02-2025,Major impact,Cancelled
DL963,Southwest Airlines,JFK,ATL,23-02-2025 22:30,24-02-2025 00:30,120,Late Aircraft,23-02-2025,Missed connections,Delayed
DL316,Delta Air Lines,LAX,DEN,22-04-2025 21:00,22-04-2025 21:05,5,Weather,22-04-2025,Minimal,Delayed
AA275,Alaska Airlines,SEA,MIA,30-03-2025 12:45,30-03-2025 13:45,60,Late Aircraft,30-03-2025,Moderate,Delayed
AA228,Delta Air Lines,JFK,ORD,15-01-2025 00:15,15-01-2025 00:15,0,None,15-01-2025,Minimal,On-time
AS248,Alaska Airlines,DFW,SEA,18-04-2025 20:15,18-04-2025 22:15,120,Technical,18-04-2025,Missed connections,Delayed
AA270,Delta Air Lines,SEA,MIA,02-03-2025 00:45,02-03-2025 01:15,30,Crew,02-03-2025,Moderate,Delayed
SW152,United Airlines,JFK,ATL,22-03-2025 22:45,22-03-2025 22:45,0,None,22-03-2025,Minimal,On-time
AS692,JetBlue Airways,MIA,ORD,05-01-2025 15:45,05-01-2025 17:45,120,Technical,05-01-2025,Major impact,Delayed
SW690,United Airlines,MIA,LAX,04-02-2025 20:45,04-02-2025 20:45,0,None,04-02-2025,Minimal,On-time
JB761,United Airlines,SEA,SFO,03-01-2025 05:30,03-01-2025 05:30,0,None,03-01-2025,Minimal,On-time
SW337,JetBlue Airways,DFW,SFO,28-04-2025 19:45,28-04-2025 20:30,45,Late Aircraft,28-04-2025,Moderate,Delayed
AS768,Alaska Airlines,DEN,MIA,13-04-2025 05:15,13-04-2025 05:25,10,Late Aircraft,13-04-2025,Minimal,Delayed
DL260,JetBlue Airways,SEA,LAX,12-04-2025 13:45,12-04-2025 14:15,30,Security,12-04-2025,Moderate,Delayed
AA467,United Airlines,DEN,ATL,23-01-2025 16:00,23-01-2025 16:00,0,None,23-01-2025,Minimal,On-time
AA732,Delta Air Lines,LAX,PHX,29-01-2025 15:30,29-01-2025 15:30,0,None,29-01-2025,Minimal,On-time
AA888,JetBlue Airways,ORD,ATL,20-04-2025 22:00,20-04-2025 22:00,0,None,20-04-2025,Minimal,On-time
SW918,Southwest Airlines,LAX,ATL,11-04-2025 19:00,11-04-2025 19:00,0,None,11-04-2025,Minimal,On-time
AA271,Alaska Airlines,LAX,ORD,27-04-2025 11:15,27-04-2025 11:15,0,None,27-04-2025,Minimal,On-time
JB610,Alaska Airlines,LAX,DFW,24-03-2025 11:30,24-03-2025 11:30,0,None,24-03-2025,Minimal,On-time
DL549,Southwest Airlines,JFK,ORD,17-04-2025 15:30,17-04-2025 15:45,15,Weather,17-04-2025,Minimal,Delayed
AS872,Southwest Airlines,DEN,DFW,20-01-2025 16:45,20-01-2025 16:45,0,None,20-01-2025,Minimal,On-time
SW523,Southwest Airlines,SEA,PHX,12-04-2025 21:30,12-04-2025 21:30,0,None,12-04-2025,Minimal,On-time
AA834,JetBlue Airways,LAX,ATL,13-02-2025 10:45,13-02-2025 10:45,0,None,13-02-2025,Minimal,On-time
AA502,American Airlines,ATL,JFK,22-03-2025 22:30,23-03-2025 01:30,180,Crew,22-03-2025,Missed connections,Delayed
AA946,United Airlines,MIA,ATL,31-03-2025 12:45,31-03-2025 15:45,180,Security,31-03-2025,Missed connections,Delayed
AS514,Delta Air Lines,ORD,LAX,05-01-2025 17:30,05-01-2025 17:45,15,Security,05-01-2025,Minimal,Delayed
UA318,American Airlines,MIA,PHX,09-02-2025 16:30,09-02-2025 16:30,0,None,09-02-2025,Minimal,On-time
AA915,JetBlue Airways,PHX,ORD,31-01-2025 09:45,31-01-2025 09:45,0,None,31-01-2025,Minimal,On-time
AA961,United Airlines,ORD,PHX,15-02-2025 03:00,15-02-2025 03:00,0,None,15-02-2025,Minimal,On-time
SW405,JetBlue Airways,JFK,MIA,13-02-2025 07:15,13-02-2025 08:00,45,Security,13-02-2025,Moderate,Delayed
AS486,JetBlue Airways,DFW,LAX,11-02-2025 16:15,11-02-2025 16:15,0,None,11-02-2025,Minimal,On-time
AA250,Alaska Airlines,SFO,SEA,11-01-2025 02:00,11-01-2025 02:15,15,Late Aircraft,11-01-2025,Minimal,Delayed
AA478,Alaska Airlines,MIA,SFO,17-03-2025 17:45,17-03-2025 17:45,0,None,17-03-2025,Minimal,On-time
AS533,Southwest Airlines,SEA,SFO,16-04-2025 05:15,16-04-2025 07:15,120,Late Aircraft,16-04-2025,Major impact,Delayed
JB983,JetBlue Airways,LAX,ORD,28-02-2025 15:00,28-02-2025 15:00,0,None,28-02-2025,Minimal,On-time
UA221,JetBlue Airways,SFO,LAX,16-01-2025 11:30,16-01-2025 11:45,15,Weather,16-01-2025,Minimal,Delayed
UA410,United Airlines,SEA,JFK,12-04-2025 04:15,12-04-2025 04:15,0,None,12-04-2025,Minimal,On-time
UA390,Delta Air Lines,ATL,MIA,01-01-2025 03:30,01-01-2025 03:35,5,Late Aircraft,01-01-2025,Minimal,Delayed
UA679,Southwest Airlines,DEN,SEA,02-03-2025 23:15,02-03-2025 23:15,0,None,02-03-2025,Minimal,On-time
SW879,Southwest Airlines,SEA,ATL,21-04-2025 23:30,22-04-2025 01:00,90,Late Aircraft,21-04-2025,Major impact,Delayed
UA653,American Airlines,SEA,ORD,24-03-2025 02:15,24-03-2025 02:15,0,None,24-03-2025,Minimal,On-time
AS416,JetBlue Airways,LAX,PHX,11-01-2025 06:00,11-01-2025 06:00,0,None,11-01-2025,Minimal,On-time
SW614,American Airlines,LAX,PHX,24-01-2025 00:30,24-01-2025 00:30,0,None,24-01-2025,Minimal,On-time
AS959,JetBlue Airways,SEA,LAX,14-04-2025 17:30,14-04-2025 17:35,5,Late Aircraft,14-04-2025,Minimal,Delayed
AA448,Southwest Airlines,ATL,SEA,04-01-2025 16:30,04-01-2025 16:40,10,Weather,04-01-2025,Minimal,Delayed
JB272,United Airlines,ATL,DFW,02-02-2025 02:15,02-02-2025 03:45,90,Technical,02-02-2025,Major impact,Delayed
UA285,American Airlines,JFK,DEN,19-02-2025 03:30,19-02-2025 04:30,60,Crew,19-02-2025,Moderate,Delayed
AA153,Delta Air Lines,DFW,ORD,05-03-2025 16:45,05-03-2025 16:45,0,None,05-03-2025,Minimal,On-time
UA575,JetBlue Airways,SFO,LAX,03-03-2025 00:45,03-03-2025 00:50,5,Crew,03-03-2025,Minimal,Delayed
JB791,American Airlines,DFW,PHX,25-03-2025 04:30,25-03-2025 06:30,120,Weather,25-03-2025,Major impact,Delayed
DL482,JetBlue Airways,ATL,ORD,10-03-2025 13:45,10-03-2025 15:45,120,Security,10-03-2025,Missed connections,Delayed
DL100,American Airlines,SEA,ORD,18-03-2025 08:45,18-03-2025 08:45,0,None,18-03-2025,Minimal,On-time
DL699,JetBlue Airways,ORD,JFK,21-01-2025 23:00,22-01-2025 00:30,90,Weather,21-01-2025,Major impact,Delayed
UA999,Southwest Airlines,DFW,PHX,13-04-2025 10:30,13-04-2025 12:30,120,Crew,13-04-2025,Major impact,Delayed
UA449,Delta Air Lines,SEA,DEN,03-01-2025 22:15,03-01-2025 22:20,5,Security,03-01-2025,Minimal,Delayed
AA788,Delta Air Lines,SFO,PHX,25-04-2025 22:45,25-04-2025 22:45,0,None,25-04-2025,Minimal,On-time
AS766,American Airlines,MIA,JFK,25-04-2025 21:45,25-04-2025 22:45,60,Late Aircraft,25-04-2025,Moderate,Delayed
UA496,Delta Air Lines,JFK,ATL,01-03-2025 11:15,01-03-2025 11:45,30,Weather,01-03-2025,Moderate,Delayed
AS826,United Airlines,DFW,LAX,15-04-2025 19:30,15-04-2025 19:30,0,None,15-04-2025,Minimal,On-time
SW471,American Airlines,ORD,MIA,26-04-2025 22:15,26-04-2025 23:45,90,Weather,26-04-2025,Missed connections,Delayed
SW274,JetBlue Airways,DFW,ATL,09-01-2025 18:15,09-01-2025 18:15,0,None,09-01-2025,Minimal,On-time
JB976,Delta Air Lines,MIA,ORD,25-01-2025 21:00,25-01-2025 21:00,0,None,25-01-2025,Minimal,On-time
JB729,United Airlines,MIA,SEA,01-01-2025 13:00,01-01-2025 13:00,0,None,01-01-2025,Minimal,On-time
SW380,American Airlines,MIA,SEA,05-03-2025 11:00,05-03-2025 11:00,0,None,05-03-2025,Minimal,On-time
UA530,JetBlue Airways,SEA,DEN,01-01-2025 12:15,01-01-2025 12:20,5,Technical,01-01-2025,Minimal,Delayed
SW176,Delta Air Lines,DFW,ATL,12-02-2025 09:00,12-02-2025 09:10,10,Weather,12-02-2025,Minimal,Delayed
AA706,Alaska Airlines,DEN,ORD,01-02-2025 03:45,01-02-2025 04:45,60,Weather,01-02-2025,Moderate,Delayed
JB913,Delta Air Lines,LAX,MIA,08-04-2025 03:45,08-04-2025 03:55,10,Weather,08-04-2025,Minimal,Delayed
SW420,Alaska Airlines,LAX,DFW,08-01-2025 14:00,08-01-2025 15:30,90,Weather,08-01-2025,Major impact,Delayed
JB153,United Airlines,SFO,SEA,13-01-2025 19:45,13-01-2025 19:50,5,Late Aircraft,13-01-2025,Minimal,Delayed
SW735,JetBlue Airways,LAX,SFO,25-03-2025 21:00,25-03-2025 22:00,60,Security,25-03-2025,Moderate,Delayed
AA112,JetBlue Airways,LAX,ORD,26-04-2025 18:15,26-04-2025 19:00,45,Crew,26-04-2025,Moderate,Delayed
AS735,Southwest Airlines,ATL,ORD,18-01-2025 01:00,18-01-2025 02:30,90,Security,18-01-2025,Missed connections,Delayed
JB894,Delta Air Lines,ATL,MIA,09-02-2025 19:30,09-02-2025 19:35,5,Security,09-02-2025,Minimal,Delayed
AS248,American Airlines,DFW,PHX,15-04-2025 17:00,15-04-2025 17:30,30,Technical,15-04-2025,Moderate,Delayed
DL904,American Airlines,DEN,DFW,27-03-2025 15:45,27-03-2025 16:45,60,Security,27-03-2025,Moderate,Delayed
UA730,United Airlines,SFO,DEN,21-01-2025 03:45,21-01-2025 03:45,0,None,21-01-2025,Minimal,On-time
SW324,American Airlines,DFW,ORD,01-03-2025 19:15,01-03-2025 20:15,60,Late Aircraft,01-03-2025,Moderate,Delayed
DL945,American Airlines,DEN,JFK,10-01-2025 11:00,10-01-2025 11:15,15,Crew,10-01-2025,Minimal,Delayed
AS699,United Airlines,JFK,LAX,26-01-2025 06:30,26-01-2025 07:15,45,Technical,26-01-2025,Moderate,Delayed
JB351,Delta Air Lines,DFW,JFK,23-01-2025 08:00,23-01-2025 08:15,15,Late Aircraft,23-01-2025,Minimal,Delayed
AA446,Delta Air Lines,ORD,MIA,31-01-2025 11:30,31-01-2025 14:30,180,Security,31-01-2025,Missed connections,Delayed
AA221,Delta Air Lines,ATL,ORD,25-01-2025 17:45,25-01-2025 18:45,60,Security,25-01-2025,Moderate,Delayed
AS350,American Airlines,PHX,DFW,20-04-2025 17:30,20-04-2025 17:30,0,None,20-04-2025,Minimal,On-time
AA744,United Airlines,ATL,PHX,16-03-2025 15:15,16-03-2025 15:15,0,None,16-03-2025,Minimal,On-time
AS729,American Airlines,ATL,PHX,19-02-2025 20:30,19-02-2025 22:30,120,Technical,19-02-2025,Missed connections,Delayed
JB811,Southwest Airlines,SEA,MIA,04-02-2025 18:45,04-02-2025 18:50,5,Technical,04-02-2025,Minimal,Delayed
DL562,Delta Air Lines,SFO,DFW,09-02-2025 13:45,09-02-2025 14:45,60,Crew,09-02-2025,Moderate,Delayed
DL869,American Airlines,ORD,MIA,08-03-2025 11:15,08-03-2025 13:15,120,Security,08-03-2025,Missed connections,Delayed
SW542,Southwest Airlines,DEN,MIA,10-02-2025 08:45,10-02-2025 10:45,120,Technical,10-02-2025,Missed connections,Delayed
UA184,United Airlines,MIA,PHX,11-03-2025 20:00,11-03-2025 20:00,0,None,11-03-2025,Minimal,On-time
AA221,American Airlines,DEN,JFK,11-03-2025 06:30,11-03-2025 07:30,60,Crew,11-03-2025,Moderate,Delayed
AS965,United Airlines,DFW,ATL,20-04-2025 22:30,20-04-2025 23:15,45,Crew,20-04-2025,Moderate,Delayed
SW515,JetBlue Airways,JFK,MIA,25-03-2025 16:15,25-03-2025 16:15,0,None,25-03-2025,Minimal,On-time
AS867,Delta Air Lines,SEA,DFW,08-03-2025 18:45,08-03-2025 18:45,0,None,08-03-2025,Minimal,On-time
AA420,Delta Air Lines,SFO,SEA,27-01-2025 14:45,27-01-2025 14:45,0,None,27-01-2025,Minimal,On-time
DL691,Delta Air Lines,ORD,JFK,05-03-2025 21:30,05-03-2025 23:00,90,Late Aircraft,05-03-2025,Missed connections,Delayed
AS650,United Airlines,DEN,JFK,14-03-2025 01:15,14-03-2025 02:15,60,Security,14-03-2025,Moderate,Delayed
JB722,JetBlue Airways,SFO,SEA,27-01-2025 12:00,27-01-2025 12:30,30,Late Aircraft,27-01-2025,Moderate,Delayed
JB562,Alaska Airlines,ORD,LAX,22-01-2025 03:15,22-01-2025 05:15,120,Weather,22-01-2025,Major impact,Delayed
SW390,Delta Air Lines,DFW,DEN,26-03-2025 16:00,,,Crew,26-03-2025,Missed connections,Cancelled
SW260,American Airlines,ATL,PHX,23-02-2025 15:00,23-02-2025 15:30,30,Technical,23-02-2025,Moderate,Delayed
UA542,Alaska Airlines,SEA,ATL,19-03-2025 18:30,19-03-2025 21:30,180,Late Aircraft,19-03-2025,Missed connections,Delayed
DL556,American Airlines,SFO,DFW,09-03-2025 10:45,09-03-2025 10:50,5,Weather,09-03-2025,Minimal,Delayed
SW455,Alaska Airlines,ORD,SEA,20-03-2025 05:45,20-03-2025 07:15,90,Late Aircraft,20-03-2025,Missed connections,Delayed
DL815,JetBlue Airways,LAX,SEA,31-03-2025 01:15,31-03-2025 01:15,0,None,31-03-2025,Minimal,On-time
AS650,United Airlines,LAX,ORD,27-04-2025 15:45,27-04-2025 15:45,0,None,27-04-2025,Minimal,On-time
UA178,American Airlines,MIA,DEN,22-02-2025 14:15,22-02-2025 17:15,180,Weather,22-02-2025,Missed connections,Delayed
AS811,Alaska Airlines,SEA,SFO,13-02-2025 23:45,13-02-2025 23:45,0,None,13-02-2025,Minimal,On-time
AA356,American Airlines,ATL,SFO,27-03-2025 23:45,27-03-2025 23:55,10,Weather,27-03-2025,Minimal,Delayed
DL830,Southwest Airlines,ATL,MIA,16-04-2025 08:15,16-04-2025 08:20,5,Security,16-04-2025,Minimal,Delayed
UA227,JetBlue Airways,SFO,ATL,10-01-2025 21:00,10-01-2025 21:15,15,Late Aircraft,10-01-2025,Minimal,Delayed
DL831,American Airlines,MIA,DFW,26-02-2025 22:00,26-02-2025 22:00,0,None,26-02-2025,Minimal,On-time
AS778,Alaska Airlines,LAX,SEA,30-03-2025 09:45,30-03-2025 09:50,5,Weather,30-03-2025,Minimal,Delayed
DL355,United Airlines,DFW,ORD,12-01-2025 00:45,12-01-2025 00:50,5,Crew,12-01-2025,Minimal,Delayed
AS785,American Airlines,DFW,LAX,13-04-2025 21:15,13-04-2025 21:15,0,None,13-04-2025,Minimal,On-time
JB210,United Airlines,DEN,PHX,22-03-2025 06:15,22-03-2025 06:15,0,None,22-03-2025,Minimal,On-time
SW223,Delta Air Lines,DFW,LAX,15-02-2025 10:15,15-02-2025 11:15,60,Weather,15-02-2025,Moderate,Delayed
SW325,American Airlines,ORD,SFO,06-01-2025 02:15,06-01-2025 04:15,120,Weather,06-01-2025,Major impact,Delayed
AA714,United Airlines,SFO,ATL,12-02-2025 05:30,12-02-2025 05:30,0,None,12-02-2025,Minimal,On-time
AA443,American Airlines,PHX,SEA,18-02-2025 16:15,18-02-2025 16:20,5,Technical,18-02-2025,Minimal,Delayed
AA416,Delta Air Lines,SFO,DFW,21-03-2025 02:00,21-03-2025 04:00,120,Crew,21-03-2025,Major impact,Delayed
DL757,American Airlines,DFW,MIA,05-04-2025 10:15,05-04-2025 10:20,5,Security,05-04-2025,Minimal,Delayed
SW763,United Airlines,JFK,ORD,19-04-2025 23:30,20-04-2025 00:00,30,Security,19-04-2025,Moderate,Delayed
AS354,Alaska Airlines,DFW,SEA,08-03-2025 10:15,08-03-2025 10:20,5,Weather,08-03-2025,Minimal,Delayed
AA297,American Airlines,ATL,ORD,17-01-2025 02:15,17-01-2025 02:45,30,Technical,17-01-2025,Moderate,Delayed
SW842,Southwest Airlines,ORD,ATL,03-04-2025 06:15,03-04-2025 06:45,30,Crew,03-04-2025,Moderate,Delayed
SW750,Delta Air Lines,ORD,MIA,11-01-2025 11:45,11-01-2025 13:45,120,Late Aircraft,11-01-2025,Missed connections,Delayed
AS543,Delta Air Lines,SEA,JFK,08-04-2025 12:45,08-04-2025 12:45,0,None,08-04-2025,Minimal,On-time
UA709,JetBlue Airways,ATL,PHX,04-04-2025 05:30,04-04-2025 06:15,45,Late Aircraft,04-04-2025,Moderate,Delayed
JB720,Southwest Airlines,LAX,SFO,18-01-2025 22:45,,,Security,18-01-2025,Missed connections,Cancelled
SW514,Southwest Airlines,SFO,DEN,19-02-2025 15:30,19-02-2025 15:40,10,Late Aircraft,19-02-2025,Minimal,Delayed
AA494,JetBlue Airways,ATL,ORD,08-04-2025 13:30,08-04-2025 13:30,0,None,08-04-2025,Minimal,On-time
UA621,Alaska Airlines,SEA,DEN,31-03-2025 01:45,31-03-2025 01:45,0,None,31-03-2025,Minimal,On-time
DL589,American Airlines,DEN,JFK,31-03-2025 21:15,31-03-2025 23:15,120,Technical,31-03-2025,Missed connections,Delayed
JB778,Delta Air Lines,JFK,ATL,09-04-2025 02:45,09-04-2025 02:55,10,Security,09-04-2025,Minimal,Delayed
SW269,Southwest Airlines,ORD,DEN,06-03-2025 17:45,06-03-2025 19:15,90,Weather,06-03-2025,Major impact,Delayed
UA933,Delta Air Lines,ORD,DFW,30-04-2025 23:45,30-04-2025 23:50,5,Technical,30-04-2025,Minimal,Delayed
AA199,American Airlines,SFO,PHX,23-02-2025 20:30,23-02-2025 20:30,0,None,23-02-2025,Minimal,On-time
UA290,Alaska Airlines,ATL,ORD,04-03-2025 05:00,04-03-2025 05:30,30,Technical,04-03-2025,Moderate,Delayed
AS287,Delta Air Lines,ORD,SEA,26-02-2025 20:00,26-02-2025 20:00,0,None,26-02-2025,Minimal,On-time
UA187,Southwest Airlines,LAX,DEN,09-01-2025 10:00,,,Crew,09-01-2025,Major impact,Cancelled
AS696,American Airlines,LAX,ORD,08-03-2025 00:45,08-03-2025 01:30,45,Late Aircraft,08-03-2025,Moderate,Delayed
UA718,Southwest Airlines,DEN,SFO,29-03-2025 10:30,29-03-2025 10:30,0,None,29-03-2025,Minimal,On-time
AS508,Southwest Airlines,PHX,JFK,15-02-2025 10:00,15-02-2025 11:30,90,Technical,15-02-2025,Major impact,Delayed
JB386,Alaska Airlines,DFW,SFO,27-02-2025 19:45,27-02-2025 20:15,30,Weather,27-02-2025,Moderate,Delayed
UA117,Alaska Airlines,DEN,JFK,14-04-2025 23:30,15-04-2025 00:00,30,Security,14-04-2025,Moderate,Delayed
AS727,American Airlines,DEN,SEA,01-05-2025 15:00,01-05-2025 15:00,0,None,01-05-2025,Minimal,On-time
DL829,Delta Air Lines,MIA,PHX,05-01-2025 04:45,05-01-2025 04:45,0,None,05-01-2025,Minimal,On-time
AS661,Southwest Airlines,ATL,MIA,15-01-2025 15:15,15-01-2025 15:30,15,Weather,15-01-2025,Minimal,Delayed
AS129,Delta Air Lines,DEN,SEA,09-04-2025 08:15,09-04-2025 08:15,0,None,09-04-2025,Minimal,On-time
AS226,Alaska Airlines,ATL,PHX,23-03-2025 23:45,24-03-2025 00:45,60,Technical,23-03-2025,Moderate,Delayed
JB166,Alaska Airlines,DEN,SEA,27-04-2025 22:45,28-04-2025 01:45,180,Late Aircraft,27-04-2025,Major impact,Delayed
AA397,American Airlines,LAX,ATL,13-02-2025 23:15,13-02-2025 23:15,0,None,13-02-2025,Minimal,On-time
UA230,United Airlines,SFO,JFK,09-02-2025 01:15,09-02-2025 01:15,0,None,09-02-2025,Minimal,On-time
UA889,United Airlines,ATL,PHX,26-03-2025 19:15,26-03-2025 19:20,5,Security,26-03-2025,Minimal,Delayed
UA248,United Airlines,DFW,MIA,29-03-2025 14:15,29-03-2025 14:30,15,Weather,29-03-2025,Minimal,Delayed
UA614,Alaska Airlines,LAX,DEN,19-04-2025 22:45,19-04-2025 23:15,30,Late Aircraft,19-04-2025,Moderate,Delayed
SW160,United Airlines,ATL,ORD,19-04-2025 23:15,19-04-2025 23:15,0,None,19-04-2025,Minimal,On-time
DL977,Southwest Airlines,SFO,ORD,15-04-2025 21:15,15-04-2025 21:15,0,None,15-04-2025,Minimal,On-time
UA532,Alaska Airlines,SEA,DEN,07-04-2025 12:45,07-04-2025 13:30,45,Crew,07-04-2025,Moderate,Delayed
DL817,JetBlue Airways,SFO,LAX,17-01-2025 10:00,17-01-2025 10:00,0,None,17-01-2025,Minimal,On-time
SW770,Delta Air Lines,PHX,ATL,26-02-2025 22:45,26-02-2025 23:00,15,Technical,26-02-2025,Minimal,Delayed
AS300,Alaska Airlines,JFK,SFO,03-04-2025 18:00,03-04-2025 18:15,15,Late Aircraft,03-04-2025,Minimal,Delayed
SW795,Delta Air Lines,JFK,ATL,15-02-2025 15:15,15-02-2025 15:15,0,None,15-02-2025,Minimal,On-time
JB765,United Airlines,PHX,SFO,20-01-2025 20:45,20-01-2025 20:55,10,Technical,20-01-2025,Minimal,Delayed
UA804,JetBlue Airways,ATL,SEA,10-04-2025 22:00,10-04-2025 22:00,0,None,10-04-2025,Minimal,On-time
AS491,United Airlines,SEA,DEN,02-01-2025 03:00,02-01-2025 05:00,120,Security,02-01-2025,Major impact,Delayed
JB686,Southwest Airlines,ORD,LAX,12-04-2025 18:15,12-04-2025 19:45,90,Crew,12-04-2025,Major impact,Delayed
AA830,JetBlue Airways,ATL,SEA,15-04-2025 22:00,16-04-2025 01:00,180,Security,15-04-2025,Missed connections,Delayed
JB651,Alaska Airlines,LAX,ORD,26-03-2025 03:15,26-03-2025 03:15,0,None,26-03-2025,Minimal,On-time
AA668,Southwest Airlines,DEN,LAX,06-01-2025 04:15,06-01-2025 04:25,10,Security,06-01-2025,Minimal,Delayed
AA186,American Airlines,MIA,ORD,16-02-2025 17:15,16-02-2025 17:20,5,Technical,16-02-2025,Minimal,Delayed
JB901,United Airlines,MIA,SEA,18-01-2025 18:45,18-01-2025 21:45,180,Crew,18-01-2025,Major impact,Delayed
AS939,American Airlines,DFW,JFK,25-01-2025 04:30,25-01-2025 04:30,0,None,25-01-2025,Minimal,On-time
DL716,JetBlue Airways,DFW,SFO,05-02-2025 04:45,05-02-2025 05:30,45,Crew,05-02-2025,Moderate,Delayed
DL509,Southwest Airlines,LAX,DEN,28-03-2025 13:15,28-03-2025 13:25,10,Crew,28-03-2025,Minimal,Delayed
AS761,Delta Air Lines,DEN,PHX,19-03-2025 05:45,19-03-2025 05:45,0,None,19-03-2025,Minimal,On-time
SW488,American Airlines,PHX,DFW,10-01-2025 08:00,10-01-2025 11:00,180,Late Aircraft,10-01-2025,Major impact,Delayed
